,song_name,song_lyrics
87,Frail Grasp on the Big Picture,"Frail Grasp on the Big Picture Lyrics[Verse 1]
Well, ain't it a shame
'bout our short little memory?
Never seem to learn
The lessons of history
We keep making the same mistakes
Over and over and over and over again
And then we wonder why
We're in the shape we're in

Good old boys down at the bar
Peanuts and politics
They think they know it all
They don't know much of nothing
Even if one of them was to read a newspaper
Cover-to-cover
That ain't what's going on
Journalism dead and gone
[Chorus]
Frail grasp on the big picture
Light fading and the fog is getting thicker
It's a frail grasp on the big picture
Dark ages

[Verse 2]
You, my love-drunk friend
All that red wine and candlelight
Soulful conversations
That go on until the dawn
How many times can you tell your story?
How many hangovers can you endure
Just to get some snuggling done?

You're living in a hormone dream
You don't have the slightest notion
What long-term love is all about
All your romantic liaisons
Don't deal with eternal questions like
""Who left the cap off the freaking toothpaste?""
""Whose turn to take the garbage out?""

[Chorus]
Frail grasp on the big picture
You keep on rubbing and you're gonna get a blister
It's a frail grasp on the big picture
And I've seen it all before
[Bridge]
And we pray to our Lord
Who we know is American
He reigns from on high
He speaks to us through middlemen
And he shepherds his flock
We sing out and we praise His name
He supports us in war
He presides over football games
And the right will prevail
All our troubles shall be resolved
We have faith above all
Unless there's money or sex involved

[Chorus]
Frail grasp on the big picture (Nobody)
Nobody's calling and they're roughing up the kicker
It's a frail grasp on the big picture
Heaven help us

Frail grasp on the big picture
All waiting for that miracle elixir
It's a frail grasp on the big picture
I don't wonder anymore

Frail grasp on the big picture (Somebody)
You brought her here so go ahead and kiss her
It's a frail grasp on the big picture
Frail grasp on the big picture (Hold on, hold on)
Light fading and the fog is getting thicker
It's a frail grasp on the big picture

[Outro]
Frail grasp on the big picture
Frail grasp on the big pictureEmbed"
88,The Boys of Summer,"The Boys of Summer LyricsNobody on the road
Nobody on the beach
I feel it in the air
The summer's out of reach

Empty lake, empty streets
The sun goes down alone
I'm driving by your house
Though I know you're not home

But I can see you
Your brown skin shining in the sun
You got your hair combed back
And your sunglasses on, baby

And I can tell you my love for you will still be strong
After the boys of summer have gone
I never will forget those nights
I wonder if it was a dream
Remember how you made me crazy
Remember how I made you scream

Now I don't understand what
Happened to our love
But, baby, I'm gonna get you back
I'm gonna show you what I'm made of

But I can see you
Your brown skin shining in the sun
I see you walking real slow and you're
Smiling at everyone

And I can tell you my love for you will still be strong
After the boys of summer have gone

Out on the road today I saw a Black Head
Sticker on a Cadillac
A little voice inside my head said:
""Don't look back, you can never look back""

I thought I knew what love was
What did I know?
Those days are gone forever
I should just let them go, but...
But I can see you
Your brown skin shining in the sun
You got that top pulled down
And that radio on, baby
And I can tell you my love for you will still be strong
After the boys of summer have gone

I can see you
Your brown skin shining in the sun
You got that hair slicked back
And those Wayfarers on, baby
And I can tell you my love for you will still be strong
After the boys of summer have goneEmbed"
89,All She Wants to Do Is Dance,"All She Wants to Do Is Dance LyricsThey're pickin' up the prisoners
And putting 'em in a pen
And all she wants to do is dance, dance

Rebels been rebels
Since I don't know when
And all she wants to do is dance

Molotov cocktail, the local drink
And all she wants to do is dance, dance

They mix 'em up right
In the kitchen sink
And all she wants to do is dance

Crazy people walkin' round
With blood in their eyes
And all she wants to do is dance, dance, dance
Wild-eyed pistol-wavers
Who ain't afraid to die
And all she wants to do is

All she wants to do is dance
And make romance
She can't feel the heat
Comin off the street
She wants to party
She wants to get down
All she wants to do is
All she wants to do is dance

Well the government bugged the men's room
In the local disco lounge
And all she wants to do is dance, dance

To keep the boys from sellin'
All the weapons they could scrounge
And all she wants to do is dance

But that don't keep the boys
From makin' a buck or two
And all she wants to do is dance, dance

They still can sell the army
All the drugs that they can do
And all she wants to do is
All she wants to do is dance
And make romance

Well, we barely made the airport
For the last plane out
As we taxied down the runway
I could hear the people shout
They said, ""Don't come back here, Yankee""
But if I ever do
I'll bring more money

'Cause all she wants to do is dance
And make romance
Never mind the heat
Comin' off the street
She wants to party
She wants to get down
All she wants to do is
All she wants to do is dance
And make romance
All she wants to do is danceEmbed"
90,New Kid in Town (Live),"New Kid in Town (Live) Lyrics[Verse 1]
There's talk on the street
It sounds so familiar
Great expectations
Everybody's watching you
People you meet
They all seem to know you
Even your old friends
Treat you like you're something new

[Chorus]
Johnny-come-lately
The new kid in town
Everybody loves you
So don't let them down
[Verse 2]
You look in her eyes
The music begins to play
Hopeless romantics
Here we go again
But after awhile
You're lookin' the other way
It's those restless hearts
That never mend

[Chorus]
Oh, Johnny-come-lately
The new kid in town
Will she still love you
When you're not around?

[Bridge]
There's so many things
You should have told her
But night after night
You're willing to hold her, just hold her
Tears on your shoulder

[Verse 3]
There's talk on the street
It's there to remind you
That it doesn't really matter
Which side you're on
You're walking away
And they're talking behind you
They will never forget you
'Til somebody new comes along
[Chorus]
Where you've been lately?
There's a new kid in town
Everybody loves him, don't they?
And he's holding her
And you're still around

[Outro]
Oh, my, my
There's a new kid in town
Just another new kid in town
Everybody's talking 'bout
The new kid in town
Everybody's walking like
The new kid in town
There's a new kid in town
I don't want to hear it
There's a new kid in town
I don't want to hear it, ah ooh
There's a new kid in town
There's a new kid in town
There's a new kid in town
Everybody's talking
There's a new kid in town
People started walking
There's a new kid in town
There's a new kid in townEmbed"
91,Center of the Universe,"Center of the Universe Lyrics[Verse 1]
I come before you with my heart in my hand
Hoping you can see me through this veil of tears
Somehow I've got to make you understand
Ah, don't you know me after all these years?
Oh, love, I hate to disappoint you
But there's something you should know

[Chorus]
This is not the center of the universe
That's alright with me
This is not the center of the universe
But it's where I want to be

[Verse 2]
I will be with you everywhere you go
In gentle breezes that caress your skin
And you will see me in the silent snow
In everything that comes around again
Oh, love, I'll always be beside you
Wherever you may roam
Someday, with all the stars to guide you
You will find your way back home
[Chorus]1Embed"
92,Hotel California (Live Millennium Concert Version),"Hotel California (Live Millennium Concert Version) LyricsOn a dark desert highway, cool wind in my hair
Warm smell of colitas, rising up through the air
Up ahead in the distance, I saw a shimmering light
My head grew heavy and my sight grew dim
I had to stop for the night

There she stood in the doorway;
I heard the mission bell
And I was thinking to myself
'This could be heaven or this could be Hell'
Then she lit up a candle and she showed me the way
There were voices down the corridor
I thought I heard them say

Welcome to the Hotel California
Such a lovely place (such a lovely place)
Such a lovely face
Plenty of room at the Hotel California
Any time of year (any time of year) you can find it here
Her mind is Tiffany-twisted, she got the Mercedes bends
She got a lot of pretty, pretty boys, that she calls friends
How they dance in the courtyard, sweet summer sweat
Some dance to remember, some dance to forget

So I called up the Captain
'Please bring me my wine'
He said, 'we haven't had that spirit here since nineteen sixty-nine'
And still those voices are calling from far away
Wake you up in the middle of the night
Just to hear them say""

Welcome to the Hotel California
Such a lovely place (such a lovely place)
Such a lovely face
They livin' it up at the Hotel California
What a nice surprise (what a nice surprise), bring your alibis

Mirrors on the ceiling
The pink champagne on ice
And she said, 'we are all just prisoners here, of our own device'
And in the master's chambers
They gathered for the feast
They stab it with their steely knives
But they just can't kill the beast
Last thing I remember, I was
Running for the door
I had to find the passage back to the place I was before
'Relax' said the night man
'We are programmed to receive
You can check out any time you like
But you can never leave1Embed"
93,Business as Usual,"Business as Usual Lyrics[Verse 1]
Look at the weather, look at the news
Look at all the people in denial
We're running time, leaving grace
Still we worship at the marketplace
While common sense is going out of style
I thought that I would be above it all by now
In some country garden in the shade

[Chorus]
But it's business as usual
Day after day
Business as usual
Just grinding away
You try to be righteous
You try to do good
But business as usual
Turns your heart into wood
[Verse 2]
Monuments to arrogance reach for the sky
Our better nature's buried in the rubble
We got the prettiest White House that money can buy
Sitting up there in that beltway bubble
The main jefe talks about our freedom
But this is what he really means

[Chorus]
Business as usual
How dirty we play
Business as usual
Don't you get in the way
Yeah, make you feel helpless
Make you feel like a clown
Business as usual
Is breaking me down

[Verse 3]
Boy, you can't go surfing in Century City
Yeah, them sharks out there are lurking beneath the curb
Yeah, they rob you blind, chew you up, and it ain't pretty
And it's a soul sucking, soul sucking, soul sucking, soul sucking
Soul sucking, soul sucking world

[Chorus]
Business as usual
Day after day
Business as usual
Feel like walking away
A barrel of monkeys
Or band of renown
Business as usual
Is breaking me down[x2]Embed"
94,Last Good Time in Town,"Last Good Time in Town Lyrics[Verse 1]
I like to go out every now and then
I can't wait to do it again
But I haven't had the time
Lately
I like to step out every once in a while
I kind of like to do it in style
I haven't had the time
Lately

[Pre-Chorus]
Lately I've been staying at home
(Staying at home, staying at home)
Working the crosswords, turn off the phone
(Turn off the phone, turn off the phone)
[Chorus]
And I dream I'm on vacation
Because I like the way that sounds
It's a perfect occupation
For me
I don't mind being by myself
If there's no one else around
It's the last good time in town

[Verse 2]
Well, I could stand up straight, get a real job
Stay up late with the same old mob
But it hasn't crossed my mind
Lately
Put on a suit, work downtown
Then come up when the sun goes down
No, I haven't had the time
Lately

[Pre-Chorus]

[Chorus]

[Pre-Chorus]

[Chorus]1Embed"
95,I Love to Watch a Woman Dance,"I Love to Watch a Woman Dance Lyrics[Verse 1]
I love to watch a woman dance
She bows her head and lifts her hands
Her hips begin to circle slowly
Her eyes have closed, her face is holy
She holds the whole world in trance

[Chorus]
I love to watch a woman dance
Yeah, I love to watch a woman dance

[Verse 2]
She likes the slow songs of love lost
They take her a million miles away
Because to dream, sometimes, is the only way
To go places you can't get to any other way
Our eyes connect, she takes my hand
[Chorus]

[Verse 3]
I feel my heart beating, and I wonder
Will it ever satisfy my longing?
I'm going to hold on to you for as long as I can
For who knows, this dance may be our only dance

[Bridge]
So we danced together, close and slow
So slow we're almost standing still
Her warm breath against my neck
Slowly breaking down my will
The room spins so I can barely stand
The song ends, then, she lets go of my hand
There's so much I don't understand

[Chorus]Embed"
96,Fast Company,"Fast Company Lyrics[Verse 1]
Now, where you going?
Now, what's the rush?
You listen here
No, you just hush
I know what you think
That man don't know anything
But I've been around a while
I know what's happening
Everybody want to check you out
Everybody want to be your friend
And all this pressure
Where do I fit in?
They don't know nothing you don't know
Ain't got nothing you ain't got
But you keep on running, you keep on running with the
[Chorus]
Fast company[x2]
You're going nowhere, you're going nowhere fast
Fast company[x2]
You're going nowhere, you're going nowhere fast

[Verse 2]
Now it's alright
To have some fun
This is your turn
Your life has just begun
You're racing out the door
Don't have very much to say
Your motor's running hot
You can't wait to get away
Looking up the road ahead
You can't see very far
Remember where you come from
Remember who you are
Be careful what you say
Be careful who you trust
This world is beautiful
This world is dangerous

[Chorus]
[Bridge]
Talk to me and help me try to remember
How it feels to be so in doubt
Turn to me and help me try to remember
That raging fire that the years put out

[Chorus][x3]1Embed"
97,Guilty of the Crime,"Guilty of the Crime Lyrics[Verse 1]
You're the only one who's ever heard my song
I might be lonely now, but I won't be lonely long
Take a look at me, baby
Tell me, what do you see?
Take a look at me, baby
You're looking at the brand new me
I'm like a total stranger knocking at your door
No need to worry about the way I was before
It's a new love story
So read every line
You be the judge and the jury
I'm guilty of the crime

[Chorus]
I'm guilty of, guilty of the crime
Of loving you, baby
Guilty of, guilty of the crime
[Verse 2]
I'm saving all my loving just for you
Because there's nothing more that I would rather do
It's a new love story
Got to read every line
You be the judge and the jury
I'm guilty of the crime

[Chorus][x3]Embed"
98,I Dreamed There Was No War,
99,New York Minute (2),"New York Minute (2) LyricsHarry, got up
Dressed all in black
Went down to the station
And he never came back
They found his clothing
Scattered somewhere down the track
And he won't be down on Wall Street in the morning

He had a home
Love of a girl
But men get lost sometimes
As years unfurl
One day he crossed some line
And he was too much in this world
But I guess, it doesn't matter anymore
In a New York minute
Everything can change
In a New York minute
Things can get pretty strange
In a New York minute
Everything can change
In a New York minute

Lying here in the darkness
I hear the sirens wail
Somebody, going to emergency
Somebody's going to jail
If you find somebody to love in this world
You better hang on tooth and nail
The wolf is always at the door

In a New York minute
Everything can change
In a New York minute
Things can get a little strange
In a New York minute
Everything can change
In a New York minute

In these days
When darkness falls early
And people rush home
To the ones they love
You better take a fool's advice
Take care of your own
'Cause one day they're here
Next day they're gone
Pulled my coat around my shoulders
And took a walk down through the park
Leaves were falling around me
The groaning city in the gathering dark
On some solitary rock
A desperate lover left his mark
He said, ""Baby, I've changed, please, come back""

What the head makes cloudy
The heart makes very clear
I know, the days were so much brighter
In the time when she was here
I know there's somebody somewhere
Make these dark clouds disappear
Until that day, I have to believe, I believe, I believe

In a New York minute
Everything can change
In a New York minute
Things can get pretty change
In a New York minute

Everything can change
In a New York minute
In a New York minute
Everything can change
In a New York minute
Things can get pretty strange
In a New York minute
Everything can change
In a New York minute
In a New York minute, minute1Embed"
100,Take It Easy (Live version),"Take It Easy (Live version) LyricsWell, I'm running down the road
Tryin' to loosen my load
I've got seven women on my mind
Four that wanna own me
Two that wanna stone me
One says she's a friend of mine

Take It easy, take it easy
Don't let the sound of your own wheels
Drive you crazy
Lighten up while you still can
Don't even try to understand
Just find a place to make your stand
And take it easy

Well, I'm a standing on a corner
In Winslow, Arizona
And such a fine sight to see
It's a girl, my Lord, in a flatbed Ford
Slowin' down to take a look at me
Come on, baby, don't say maybe
I gotta know if your sweet love
Is gonna save me
We may lose and we may win
Though we will never be here again
So open up, I'm climbin' in
So take it easy

Well I'm running down the road
Trying to loosen my load
Got a world of trouble on my mind
Lookin' for a lover
Who won't blow my cover
She's so hard to find

Take it easy, take it easy
Don't let the sound of your own wheels
Make you crazy
Come on baby, don't say maybe
I gotta know if your sweet love
Is gonna save me, oh oh oh

Oh we got it easy
We oughta take it easyEmbed"
101,All Night Long (Live),"All Night Long (Live) Lyrics[Verse 1]
We get up early and we work all day
We put our time in because we like to stay up

[Chorus]
All night long

[Verse 2]
We keep on grinning until the weekend comes
Just a pinch between your cheek and gum

[Chorus][x2]

[Verse 3]
Start in the morning and get the job done
Take care of business and we have some fun
[Chorus][x2]

[Verse 4]
We like a long neck and a good old song
Turn it up and then we sing along, sing along
We're all staying up

[Chorus][x5]Embed"
102,Take It to the Limit (Live version),"Take It to the Limit (Live version) LyricsAll alone at the end of the evening
And the bright lights have faded to blue
I was thinking 'bout a woman who might have loved me
I never knew
You know I've always been a dreamer
Spent my life runnin' 'round

Somebody's going to hurt someone before the night is through
And it's so hard to change
Can't seem to settle down
But the dreams I've seen lately keep on turning out
And burning out and turning out the same
So put me on a highway and show me a sign
And take it to the limit one more time
You can spend all your time making money
You can spend all your love making time
If it all fell to pieces tomorrow
Would you still be mine?
And when you're looking for your freedom
Nobody seems to care
And you can't find the door
Can't find it anywhere
When there's nothing to believe in still you're coming back
You're running back, you're coming back for more
So put me on a highway and show me a sign
And take it to the limit one more time
[Repeat: x7]
Take it to the limit, take it to the limit
Take it to the limit one more timeEmbed"
103,The Heart of the Matter [DVD],"The Heart of the Matter [DVD] LyricsI got the call today, I didn’t wanna hear
But I knew that it would come
An old, true friend of ours was talkin’ on the phone
She said you’d found someone
And I thought of all the bad luck
And the struggles we went through
And how I lost me and you lost you
What are these voices outside loves open door
Make us throw off our contentment
And beg for something more?
Im learning to live without you now
But I miss you sometimes
The more I know, the less I understand
All the things I thought I knew, Im learning again
Ive been tryin to get down
To the heart of the matter
But my will gets weak
And my thoughts seem to scatter
But I think its about forgiveness
Forgiveness
Even if, even if you dont love me anymore
These times are so uncertain
Theres a yearning undefined
And people filled with rage
We all need a little tenderness
How can love survive in such a graceless age?
The trust and self-assurance that lead to happiness
Theyre the very things - we kill I guess
Pride and competition
Cannot fill these empty arms
And the work I put between us
You know it doesnt keep me warm
Im learning to live without you now
But I miss you, baby
And the more I know, the less I understand
All the things I thought Id figured out
I have to learn again
Ive been trying to get down
To the heart of the matter
But everything changes
And my friends seem to scatter
But I think its about forgiveness
Forgiveness
Even if, even if you dont love me anymore
There are people in your life whove come and gone
They let you down you know they hurt your pride
You better put it all behind you baby; life goes on
You keep carryin that anger; itll eat you up inside, baby
Ive been trying to get down
To the heart of the matter
But my will gets weak
And my thought seem to scatter
But I think its about forgiveness
Forgiveness
Even if, even if you dont love me
Ive been tryin to get down
To the heart of the matter
Because the flesh will get weak
And the ashes will scatter
So Im thinkin about forgiveness
Forgiveness
Even if, even if you dont love me
Forgiveness
Forgiveness - baby
Forgiveness
Forgiveness
Forgiveness
Forgiveness
Even if, you dont love me anymore
---
.Embed"
104,Heartache Tonight (Live version),"Heartache Tonight (Live version) LyricsSomebody's gonna hurt someone
Before the night is through
Somebody's gonna come undone
There's nothin' we can do

Everybody wants to touch somebody
If it takes all night
Everybody wants to take a little chance
Make it come out right

There's gonna be a heartache tonight
A heartache tonight, I know
There's gonna be a heartache tonight, I know
Lord, I know

Some people like to stay out late
Some folks can't hold out that long
But nobody wants to go home now
There's too much goin' on
This night is gonna last forever
Last all, last all summer long
Some time before the sun comes up
The radio is gonna play that song

There's gonna be a heartache tonight
A heartache tonight, I know
There's gonna be a heartache tonight
A heartache tonight, I know
Lord, I know

There's gonna be a heartache tonight
The moon's shinin' bright
So turn out the light, and we'll get it right
There's gonna be a heartache tonight
A heartache tonight I know
Heartache baby

Somebody's gonna hurt someone
(Somebody)
Before the night is through
Somebody's gonna come undone
There's nothin' we can do
(Everybody)
Everybody wants to touch somebody
If it takes all night
Everybody wants to take a little chance
To make it come out right
There's gonna be a heartache tonight
A heartache tonight, I know
There's gonna be a heartache tonight
A heartache tonight, I know
Let's go

We can beat around the bushes
We can get down to the bone
We can leave it in the parkin' lot
But either way, there's gonna be
A heartache tonight, a heartache tonight
Oh, I know
There'll be a heartache tonight
A heartache tonight I know, whoo hoo
Break my heartEmbed"
105,Seven bridges road - live version,"Seven bridges road - live version LyricsThere are stars in the Southern sky
Southward as you go
There is moonlight and moss in the trees
Down the Seven Bridges Road
Now, I have loved you like a baby
Like some lonesome child
And I have loved you in a tame way
And I have loved you wild
Sometimes there's a part of me
Has to turn from here and go
Running like a child from these warm stars
Down the Seven Bridges Road
There are stars in the Southern sky
And if ever you decide you should go
There is a taste of thyme-sweetened honey
Down the Seven Bridges RoadEmbed"
106,Hotel California (Orbitally Ambient Mix),"Hotel California (Orbitally Ambient Mix) LyricsOn a dark desert highway, cool wind in my hair
Warm smell of colitas, rising up through the air
Up ahead in the distance, I saw a shimmering light
My head grew heavy and my sight grew dim
I had to stop for the night
There she stood in the doorway;
I heard the mission bell
And I was thinking to myself
'this could be heaven or this could be hell'
Then she lit up a candle and she showed me the way
There were voices down the corridor
I thought I heard them say...

Welcome to the hotel california
Such a lovely place
Such a lovely face
Plenty of room at the hotel california
Any time of year, you can find it here
Her mind is tiffany-twisted, she got the mercedes bends
She got a lot of pretty, pretty boys, that she calls friends
How they dance in the courtyard, sweet summer sweat
Some dance to remember, some dance to forget

So I called up the captain
'please bring me my wine'
He said, 'we haven't had that spirit here since nineteen sixty nine'
And still those voices are calling from far away
Wake you up in the middle of the night
Just to hear them say...

Welcome to the hotel california
Such a lovely place
Such a lovely face
They livin' it up at the hotel california
What a nice surprise, bring your alibis

Mirrors on the ceiling
The pink champagne on ice
And she said 'we are all just prisoners here, of our own device'
And in the master's chambers
They gathered for the feast
The stab it with their steely knives
But they just can't kill the beast
Last thing I remember, I was
Running for the door
I had to find the passage back
To the place I was before
'relax,' said the night man
We are programmed to receive
You can checkout any time you like
But you can never leave!1Embed"
107,Hole in the World [Bonus Track],"Hole in the World [Bonus Track] Lyrics[Chorus]
There's a hole in the world tonight
There's a cloud of fear and sorrow
There's a hole in the world tonight
Don't let there be a hole in the world tomorrow

[Verse 1]
They say that anger is just love disappointed
They say that love is just a state of mind
But all this fighting over who will be anointed
Oh, how can people be so blind

[Chorus]

[Verse 2]
Oh, they tell me there's a place over yonder
Cool water running through the burning sand
Until we learn to love one another
We will never reach the promise land
[Chorus][x6]Embed"
108,Saturday Night (Live),"Saturday Night (Live) Lyrics[Intro]
Ya
One, two, three
Two, two, three

[Verse 1]
Seems like a dream now, it was so long ago
The moon burned so bright and the time went so slow
And I swore that I loved her and gave her a ring
The bluebird was high on the wing

[Chorus]
Whatever happened to Saturday night
Finding a sweetheart and holding her tight?
She said, ""Tell me, oh, tell me, was I all right?""
Whatever happened to Saturday night?
[Verse 2]
The years brought the railroad it ran by my door
Now there's birds on the windows and dust on the floor
And she passes the time at another man's side
And I pass the time with my pride
What a tangled web we weave?
Go around with circumstance
Someone show me how to tell
The dancer from the dance

[Chorus]
Whatever happened to Saturday night
Choosing a friend and loosing a fight?
She said, ""Tell me, oh, tell me, are you all right?""
Whatever happened to Saturday night?
Whatever happened to Saturday night?Embed"
109,Random Victims Part 3,Random Victims Part 3 LyricsJust don't die before we get this track startedEmbed
110,I Can’t Tell You Why (Live version),"I Can’t Tell You Why (Live version) LyricsLook at us baby up all night
Tearing our love apart
Aren't we the same two people who live
Through years in the dark?
Ahh...
Every time I try to walk away
Something makes me turn around and stay
And I can't tell you why

When we get crazy
It just ain't to right
(Try to keep you head little girl)
Girl I get lonely too
You don't have to worry
Just hold on tight
(Don't get caught in your little world)
Cause I love you
Nothing's wrong as far as I can see
We make it harder than it has to be
And I can't tell you why
No, baby, I can't tell you why
I can't tell you why
No, no, baby, I can't tell you why
I can't tell you why
I can't tell you whyEmbed"
111,Life in the Fast Lane (Live version),"Life in the Fast Lane (Live version) LyricsHe was a hard-headed man
He was brutally handsome, and she was terminally pretty
She held him up, and he held her for ransom in the heart
Of the cold, cold city
He had a nasty reputation as a cruel dude
They said he was ruthless, they said he was crude
They had one thing in common, they were
Good in bed
She'd say, ""Faster, faster. The lights are turnin' red.""
Life in the fast lane
Surely make you lose your mind, mm
Are you with me so far?

Eager for action and hot for the game
The coming attraction, the drop of a name
They knew all the right people, they took
All the right pills
They threw outrageous parties, they paid heavily bills
There were lines on the mirror, lines on her face
She pretended not to notice, she was caught up
In the race
Out every evening, until it was light
He was too tired to make it, she was too tired
To fight about it

Life in the fast lane
Surely make you lose your mind
Life in the fast lane, everything all the time
Life in the fast lane, uh huh
Blowin' and burnin', blinded by thirst
They didn't see the stop sign
Took a turn for the worst

She said, ""Listen, baby.You can hear the engine
Ring.We've been up and down this highway;
Haven't seen a goddam thing.""
He said, ""Call the doctor. I think I'm gonna crash.""
""The doctor says he's comin', but you gotta pay him in cash.""
They went rushin' down that freeway, messed around
And got lost
They didn't care they were just dyin' to get off
And it was life in the fast lane
Life in the fast laneEmbed"
112,Seven Bridges Road (live),"Seven Bridges Road (live) LyricsThere are stars
In the Southern sky
Southward as you go
There is moonlight
And moss in the trees
Down the Seven Bridges Road

Now I have loved you like a baby
Like some lonesome child
And I have loved you in a tame way
And I have loved you wild

Sometimes there's a part of me
Has to turn from here and go
Running like a child from these warm stars
Down the Seven Bridges Road
There are stars in the Southern sky
And if ever you decide
You should go
There is a taste of time sweetened honey
Down the Seven Bridges RoadEmbed"
113,New Kid in Town (Live version),"New Kid in Town (Live version) LyricsThere's talk on the street; it sounds so familiar
Great expectations, everybody's watching you
People you meet, they all seem to know you
Even your old friends treat you like you're something new

Johnny come lately, the new kid in town
Everybody loves you, so don't let them down

You look in her eyes; the music begins to play
Hopeless romantics, here we go again
But after a while you're looking the other way
It's those restless hearts that never mend

Johnny come lately, the new kid in town
Will she still love you when you're not around?
There's so many things you should have told her
But night after night you're willing to hold her
Just hold her, tears on your shoulder
There's talk on the street; it's there to remind you
It doesn't really matter which side you're on
You're walking away and they're talking behind you
They will never forget you till somebody new comes along
Where you been lately? There's a new kid in town
Everybody loves him, don't they?

And he's holding her, and you're still around
Oh, my, my
There's a new kid in town, just another new kid in town
Ooh, hoo
Everybody's talking 'bout the new kid in town
Ooh, hoo
Everybody's walking like the new kid in town

There's a new kid in town. I don't want to hear it
There's a new kid in town. I don't want to hear it
There's a new kid in town. There's a new kid in town
There's a new kid in town. Everybody's talking
There's a new kid in town. People started walking
There's a new kid in town
There's a new kid in townEmbed"
114,Doolin-Dalton (reprise),"Doolin-Dalton (reprise) LyricsThey were duelin', Doolin-Dalton
High or low, it was the same:
Easy money and faithless women
Red-eye whiskey for the pain

Go down, Bill Dalton, it must be God's will
Two brothers lyin' dead in Coffeyville
Two voices call to you from where they stood
Lay down your law books now, They're no damn good

Better keep on movin', Doolin-Dalton
'Til your shadow sets you free
If you're fast and if you're lucky
You will never see that hangin' tree

Well, the towns lay out across the dusty plains
Like graveyards filled with tombstones, waitin' for the names
And a man could use his back or use his brains
But some just went stir crazy, Lord, 'cause nothin' ever changed
'Til Bill Doolin met Bill Dalton
He was workin' cheap, just bidin' time
Then he laughed and said, ""I'm goin'""
And so he left that peaceful life behind
Mm...Embed"
115,Ol ’55 (Live Millennium Concert Version),"Ol ’55 (Live Millennium Concert Version) LyricsWell my time went so quickly
I went lickety-splickly out to my old '55
As I drove away slowly, feeling so holy
God knows, I was feeling alive
And now the sun's coming up
I'm riding with Lady Luck, freeway cars and trucks
Stars beginning to fade, and I lead the parade
Just a-wishing I'd stayed a little longer
Lord, let me tell you that the feeling's getting stronger
Six in the morning, gave me no warning
I had to be on my way
Now the cars are all passing me
Trucks are all flashing me
I'm headed home from your place
And now the sun's coming up
I'm riding with Lady Luck
Freeway, cars and trucks
Stars beginning to fade
And I lead the parade
Just a-wishin' I'd stayed a little longer
Lord, don't you know, the feeling's getting stronger
Well, my time went so quickly
I went lickety-splitly
Out to my old '55
As I pulled away slowly
Feeling so holy
God knows I was feeling alive
And now the sun's coming up, yes it is
I'm riding with Lady Luck
Freeway, cars and trucks
Freeway, cars and trucks
Riding with Lady Luck
Freeway, cars and trucks
Riding with Lady Luck
Freeway, cars and trucks
Riding with Lady LuckEmbed"
116,Sunset Grill,"Sunset Grill LyricsLets go down to the Sunset Grill
We can watch the working girls go by
Watch the basket people walk around and mumble
And stare out at the auburn sky

There's an old man there from the old world
To him, its all the same
Calls all his customers by name

Down at the Sunset Grill
Down at the Sunset Grill
Down at the Sunset Grill
Down at the Sunset Grill

You see a lot more meanness in the city
Its the kind that tears you up inside
Hard to come away with anything that feels like dignity
Hard to get home with any pride
These days a man makes you somethin'
And you never see his face
But there is no hiding place

Down at the Sunset Grill
Down at the Sunset Grill
Down at the Sunset Grill
Down at the Sunset Grill

Respectable little murders pay
They get more respectable every day
Dont worry girl, Im gonna stick by you
And someday soon were gonna get in that car and get outta here

Let's go down to the Sunset Grill
Watch the working girls go by
Watch the basket people walk around and mumble
And gaze out at the auburn sky

Maybe well leave come springtime
Meanwhile, have another beer
What would we do without these jerks anyway?
Besides, all our friends are here

Down at the Sunset Grill
Down at the Sunset Grill
Down at the Sunset Grill
Down at the Sunset GrillEmbed"
117,One of These Nights (Intro),
